,page,raw_data
59,Plan2Achieve,"
2017年10月17日
  ·
【逆流學校】當狀元全都想做醫生時，位於屯門的鄉師自然學校（下稱自校），卻致力培養農夫、工匠或舞蹈家等另類人才。教了18年書，月入僅得18,000元的前校長海星表示，所有老師甘願減薪創校，為的是向學生展示，不跟一般主流價值生存，亦能活得愜意。這位老師說：「這就是身教。」
記者：鄧玉燕　攝影︰楊觀賜王俊龍
自校裡，沒有手機、遊戲機；午餐吃多少、拿多少，自己洗碗；就連學校工作紙，都用家長捐出來的單面紙。這般特別的生活規則，由師生共同商議決定。海星希望，學生明白必需品與欲望之間的分別，所以他們選擇簡樸生活，以教導學生追求真正的快樂，而非一味追逐金錢，破壞環境。
自校也在努力改善老師薪酬。八年前，海星與知秋、白鷺等老師創校時，人工僅一萬，難以養家。幸得善長支持，後來特別捐款予老師加人工，如今年資五年以上的資深老師，月薪有萬八元。而校長職位則實行輪任制，工資只比資深老師多一千元，相比起一般小學，其報酬少了逾三萬元。
但海星說，為了理想，他們甘之如飴，「我哋唔想見到細路仔受苦，當政府同埋其他辦學團體都唔做，只好由我哋開始，否則我唔甘心。」香港僅兩成人考到資助大學，其餘被標籤為成績差的學生，容易放棄自己。「主流教育令佢哋冇晒自信，覺得自己會失敗，就對學習失去興趣。」
所以這裡崇尚自主學習，從不催谷學生。海星認為，當學生對一件事感興趣，例如物理學，若他知道大學是唯一學習途徑，就會努力讀書。他自爆當年為升讀物理系，重考三次大學，「一年唔得、兩年、甚至三年，細路仔想做，就一定事成，只不過花多啲時間。」但不讀大學也行，他有個學生夢想創作自家傢俱品牌，便四處遊歷觀察各國藝術創作，旅費自己解決。
另一位老師咖啡豆，大學讀傳理，畢業後選擇來自校教書，四年多年資，月薪約萬六元。她形容，自校充滿生命力，「我可以大膽設計課程，例如帶兩個畢業生去台灣踩單車。」而且這裡人人平等，校工都能就學校議題發聲，共同管理學校。即使是被坊間標籤為「曳」的學生，或者有特殊需要的學生，「都可以有一個選擇，找到自己的興趣，建立信心。」
HK.APPLE.NEXTMEDIA.COM
大減三萬人工　逆流老師教追夢
【逆流學校】當狀元全都想做醫生時，位於屯門的鄉師自然學校（下稱自校），卻致力培養農夫、工匠或舞蹈家等...
130
130
34次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
60,Plan2Achieve,"
2017年10月12日
  ·
恭喜明哥 
// 「深水埗明哥」陳灼明派飯給基層做善事出晒名，獲得很多市民支持，還成立了社企「北河同行」，與更多有心人一起派飯，擴大受惠的人數。今日他獲嶺南大學頒發榮譽院士，平日見他衣着隨意，穿起西裝打呔的明哥相當醒神，家人都一同到場與他分享喜悅。//
IMONEY.HKET.COM | 作者：IMONEY 智富雜誌
深水埗明哥獲頒榮譽院士
「深水埗明哥」陳灼明派飯給基層做善事出晒名，獲得很多市民支持，還成立了社企「北河同行」，與更多有心人一起派飯，擴大受惠的
339
339
24次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
61,Plan2Achieve,"
2017年9月25日
  ·
230
230
549次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
62,Plan2Achieve,"
2017年9月17日
  ·
32
32
6次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
63,Plan2Achieve,"
2017年9月8日
  ·
206
206
194次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。"
64,Plan2Achieve,"
2017年9月8日
  ·
206
206
194次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
"
65,Plan2Achieve,"
2017年7月27日
  ·
那一個星期五夜晚，藝術中心包氏畫廊舉行香港藝術學院的藝術文學士畢業展的開幕禮。好些校友回來參觀，並為「關晃先生紀念獎學金」作評審，由藝術中心總幹事林淑儀頒獎。台下歡呼不絕，掌聲如雷，獎學金得主從人群中走出來：是一個高高瘦瘦、黑黑實實的男人，看起來並不像普遍認識的「大學新鮮人」。
他是何奇燄（Clint）。今年剛滿七十歲的他，取得藝術學士，說：「頒獎學金嘅時候，我無咩特別感覺，但聽到同學們嘅歡呼，我真係好開心，因為得到大家嘅認同。」
出生於 1940 年代，一如許多同齡的人，Clint 家境並不富裕。家境穩定下來之後，他一入學就讀四年級，「有好多英文嗰啲，全部嘢都未學過，所以就成日留級，但留級都追不上」。談起小學回憶，他尤其記得美術「唔合格」，帶笑道出往事，說：「我畫得唔滿意，唔滿意就無交，無交就唔合格」。斷斷續續，他勉強讀到中三，無法升班，便直接投身職場。
Clint 的職場歲月，由學師開始，學過無線電，做過電子廠。後來，工廠北移，他北上工作數月之後，覺得太辛苦，而且人工不高，便決定回港，轉到地盤工作。「開頭都係鋤吓泥，搬吓嘢咁。」三十多年來，他在地盤游走過多個不同崗位，戲稱「好花心好百厭」。工友行開去飲茶，他主動補上幫手，「釘板、打石、燒焊嗰啲，樣樣野我都摸過。」後來，他轉到測量部門，協助測量師在地盤計數度位，一做就幾十年。
直到女兒出身，Clint 終於有空閒時間，並隨著踏入五十歲，他開始思考下半生，說：「我唔甘心就咁，渾渾噩噩咁樣過一世，咁就搵啲書讀吓囉。」進修，何不由老本行測量開始？他認真思考過，預算畢業沒多久便屆退休之齡，「好似唔係幾划算喎，點解唔讀啲自己鍾意又嚮往嘅嘢呢？」
從入學門檻較低的公開大學開始，Clint 報讀「中國人文科學」，期間開始走走博物館、聽聽音樂，「我發覺聽音樂，我可以感受到、欣賞到；但畫同雕塑，我就好似唔係好明白佢講咩。我想清楚啲，究竟呢啲嘢係點解？」報讀藝術課程的願望，悄悄地在他心中發芽。然而，Clint 擔心英文能力不敷應用，所以先用了三年時間進修英文，再報讀香港藝術學院開辦的藝術高級文憑。
帶著一顆「唔識學到識」的心來到藝術學院，此前沒有創作的 Clint，面對來自五湖四海的藝術老手。班上 12 個同學，有人是繪畫老師，有人連取兩屆學界美術比賽冠軍，還有一人曾經在北京美術學院讀過書。提到同學的強勁背景，今天說起來，他還是吐出一句「真係嚇都嚇死」。
與其他課堂的教學方法迥異，藝術學院重視同學之間的互動，而且藝術討論很多時都沒有對錯。Clint 難忘學藝第一年的艱苦歲月，說：「好迷惘，唔知先生想我做乜野。」
完成高級文憑之後，Clint 轉到與澳洲皇家墨爾本理工大學（RMIT）合辦的學士銜接課程繼續進修。有了前三年的基礎，他認為學士生涯反而比較輕鬆，但還是不時面對老師提出的難題。
「有時俾啲作品、idea 先生，佢全部 ban 曬你，要你完全由頭再做過，你就呆左係度。」Clint 續說，「當你俾先生迫到痴線咁滯，但突然間你諗到點樣應付佢，而個先生又滿意喎。嗰種開心程度，唔係其他嘢可能取代到。」
從高級文憑到學士學位，Clint 絕大部分時間都處於半工讀的狀態。回想當初，他決定讀報藝術時，不少工友都表示驚訝。他引述地盤同事，說「呢個人係咪痴咗線？讀完之後你將會有咩得益呀？」未入學之前，他已深知讀藝術是「無著數嘅嘢」，卻道：「我覺得藝術可以豐富我嘅人生，可能人生會比較美滿啲、開心啲。」
同年同行的朋友，放工不是看電影，就可能去打麻雀，但 Clint 決定要走不一樣的路，「佢地覺得呢啲係娛樂，但我覺得我返學都係娛樂。佢哋嘅人生好多人都咁行法，但我不甘心咁行，所以要行另外嘅路。」
THESTANDNEWS.COM
做地盤30年　他剛讀完藝術學士 — 專訪70歲何奇燄 | 立場報道 | 立場新聞
504
504
18個回應
220次分享
讚好
回應
分享
18個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Raymond Leung
讚好
 · 回覆 · 4年
檢視另8則回應
"
66,Plan2Achieve,"
2017年7月26日
  ·
2015年當時年僅19歲的香港少年Kelvin Yuen (袁斯樂)以一張名為《野孩子追夢的世界》的作品，獲得國家地理全球攝影大賽台灣賽區青年組冠軍。這張相片被評為「展現如同成人般的穩健與視野，獲得評審的一致喜愛。」
Kelvin曾自言DSE 前不太努力讀書，但家人一直任由他自由發展，教導他從錯誤中學習，令他在攝影上不繼嘗試，亦兼顧讀書，由副學士成功升讀學士。
「家人跟我說過，世上有3種人，第1種人永不犯錯，能躲過所有錯誤，第2種人犯錯後不會再犯，第3種人是錯完再錯。
相信大多數人也是錯完再學習，我也不是特別叻的人能躲過所有錯誤，所以我覺得這是必經的事。」
起初他自學攝影，自言頭一年的相片可能以「瀨野」為主，但對攝影着迷的他，曾經一年上飛鵝山50多次，因此了解山上的好壞天氣對風景有何影響。
家住慈雲山的Kelvin，家中飽覽九龍群山。因為住得較近，而飛鵝山更像他的「後花園」，會經常到那裏拍攝。甚至其得奬作品便是在飛鵝山拍攝，把城市景觀及自然山勢融合在一起。
拍攝冠軍作品《野孩子追夢的世界》前一個月，他已構思好構圖，但直到剛考完試才有好天氣，並即時趕上山拍攝。為了拍攝，Kelvin 經常不顧一切，如為了香港難得一見的雲海，他曾在發燒的情況下也上山拍照，結果病得更嚴重。
雖然他繼續邁進攝影師之路，但被問及社會上部份人可能認為拍照無法掙錢時，他認為：
「他們（大人）的價值觀沒有錯，以他們的角度而言，但不可以說我們不對，他們未試過做這件事，不能用他們的價值觀套在我們身上。」
圖片來源: 2015 國家地理攝影大賽
青少年組冠軍袁斯樂《野孩子追夢的世界》　 
文字來源: https://topick.hket.com/article/1458487
36
36
8次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
67,Plan2Achieve,"
2017年7月15日
  ·
近千萬人看的TED演說： 成功關鍵不是智商
569
569
49個回應
1,028次分享
讚好
回應
分享
49個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Ingrid Wong
Sophia HO鬥長命呀！
讚好
 · 回覆 · 4年
4個回覆
檢視另3則回應
"
68,Plan2Achieve,"
2017年7月6日
  ·
34
34
12次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
69,Plan2Achieve,"
2017年6月4日
  ·
2013年一個令人印象深刻的報章頭版－「狀元棄厚職轉當車長」，令全港都記住了九巴狀元車長梁領彥（Gary）的名字。
4年過去，Gary不再只是車長，同時又擔當起路線策劃的工作。兩頭燒的工作看似吃力，他卻甘之如飴；回首這幾年，自言最難忘當初的決定：「無諗到我嘅一件小事，竟然成為鼓勵其他人追夢嘅大事。」
HK01.COM
九巴狀元車長轉職路線策劃　回首入行時：無想到我的小事啟發到人
2013年一個令人印象深刻的報章頭版，令全港都記住了九巴狀元車長梁領彥的名字。3年多過去，Gary不再只是車長，同時又擔當起路線策劃的工作。回首這幾年……
745
745
17個回應
84次分享
讚好
回應
分享
17個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
オー カワイ
人生係要有夢想既
讚好
 · 回覆 · 4年
檢視另11則回應
"
70,Plan2Achieve,"
2017年5月24日
  ·
生命不在於它的長短
金水
2013年12月22日
  ·
艱苦走一段 你認為值得嗎？
2010年高考前，夢想讀醫的伍庭發患上罕見癌症，廢了右手。兩個月間伍庭發邊對抗病魔邊憤練左手寫字，可惜仍無法執筆考試。中大校長沈祖堯對叩門的孩子說，放下學業好好生活吧；港大藥劑系破格收錄。3年間，孩子病情急速惡化，在劇痛中堅持上課，以一級榮譽畢業。完成志願，也走完人生。上月底他撐着虛弱身軀⋯⋯ 查看更多
242
242
5個回應
讚好
回應
分享
5個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
May Chan
兩個都道理，你可以努力去追求自己的夢想，但是未來的日子就不知道啦。
讚好
 · 回覆 · 4年
檢視另4則回應
"
71,Plan2Achieve,"
2017年5月12日
  ·
HK.APPLE.NEXTMEDIA.COM
王維基勸學生勇於創夢：人生最痛唔係失敗 而係冇做過
【新增短片】中大連續第三年舉辦中大創業日，今年邀請了香港電視網絡主席王維基演講分享創業心...
139
139
32次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
72,Plan2Achieve,"
2017年5月24日
  ·
生命不在於它的長短
金水
2013年12月22日
  ·
艱苦走一段 你認為值得嗎？
2010年高考前，夢想讀醫的伍庭發患上罕見癌症，廢了右手。兩個月間伍庭發邊對抗病魔邊憤練左手寫字，可惜仍無法執筆考試。中大校長沈祖堯對叩門的孩子說，放下學業好好生活吧；港大藥劑系破格收錄。3年間，孩子病情急速惡化，在劇痛中堅持上課，以一級榮譽畢業。完成志願，也走完人生。上月底他撐着虛弱身軀⋯⋯ 查看更多
242
242
5個回應
讚好
回應
分享
5個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
May Chan
兩個都道理，你可以努力去追求自己的夢想，但是未來的日子就不知道啦。
1
讚好
 · 回覆 · 4年
檢視另4則回應
"
73,Plan2Achieve,"
2017年5月12日
  ·
HK.APPLE.NEXTMEDIA.COM
王維基勸學生勇於創夢：人生最痛唔係失敗 而係冇做過
【新增短片】中大連續第三年舉辦中大創業日，今年邀請了香港電視網絡主席王維基演講分享創業心...
139
139
32次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
74,Plan2Achieve,"
2017年4月16日
  ·
在香港做設計，有苦自知，因為「客戶大過天」，設計師根本無SAY。設計師謝詠詩（Winncie）睇通一切後，一年前選擇離開收入穩定的全職設計師工作，轉為自由工作者，人工大減至初入行的水平，但她卻心甘命抵，因為她可以「揀job做」，這種自由及快樂，絕對是用錢也買不到。
在樓價高企的香港社會，Wnncie認為，超過一半的90後不會奢想買樓問題，自己也不例外，「如果要好辛苦咁供幾十年樓，自己又唔開心，點解唔做更加值得的事呢？」
不過現實總是殘酷，Winncie的同學也擔心她的生計，「他們會認為最好有份全職，就有錢、穩定，完！」縱使不斷被現實打擊，但家人無限的支持和網民的賞識，成為她的動力來源，「雖然我收入唔高，家用都唔係畀好多，但屋企人好支持我，如果我要趕稿，他們就會遷就我的食飯時間。」又有新加坡人透過網上給予她支持，讚賞她所設計的中文字。
HK.FINANCE.YAHOO.COM
【無樓又點】設計師要自由 唔想供樓唔開心
在香港做設計，有苦自知，因為「客戶大過天」，設計師根本無SAY。設計師謝詠詩（Winncie）睇通一切後，一年前選擇離開收入穩定的全職設計師工作，轉為自由工作者，人工大減至初入行的水平，但她卻心甘命抵，因為她可以「揀job做」，這種自由及快樂，絕對是用錢也買不到。 二十六歲的Winncie畢業後做過三份全職工作，隨着年資愈長，薪金亦有所增長，只可惜設計往往自主權有限，令她一直想放棄。直至遇上另一有夢想的年輕人，她決定用設計幫助他實現夢想，也讓她重拾設計初衷，「除非食都無得食，唔係我一定揀夢想」。 設計愈來愈廉價 隨手打開一個程式，已經可以點執都得，Winncie坦言，設計在香港社會變得愈來愈廉...
24
24
1 個回應
5次分享
讚好
回應
分享
1 個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
Wong Wai Chung Coda
（Winncie）睇通一切後
讚好
 · 回覆 · 1年
"
75,Plan2Achieve,"
2017年4月3日
  ·
抓緊夢想，因夢想熄滅，有如飛鳥折翼。
16
16
2次分享
讚好
回應
分享
1 個回應
⁠
回應……
請按 Enter 鍵發佈。
"
76,Plan2Achieve,"
2017年3月29日
  ·
「儘管追夢會讓你沒錢，還令你窮，但在這種情況下有些夢還是值得去做的！」講完這句話之後白只身後好像出現一道光芒似的，光芒背後的朱凌凌原來曾經負債累累。作為樂隊的他們突然萌生想法想搞舞台劇，當時寂寂無名的他們沒有人邀約，竟然膽粗粗自己掏腰包搞舞台劇，他們回憶道：「當時有個想法想做舞台劇，但我們朱凌凌是樂隊，沒人找我們做，我們自己去做啊，最後虧蝕了是我們沒想到的。」2008年他們於沙田大會堂舉行舞台劇《搏到單車變摩托@真的散Band了》，當時叫好叫座，連企位的票也售罄，正當他們以為闖出一片天，乘勝追擊再舉辦舞台劇，但沒想到入座率只有兩成，成員朱栢康自諷道：「別的樂隊最倒霉的時候頂多是沒錢、被雪藏又或者是被解約，但我們當時是欠債，可算是最誇張。」
HK01.COM
【專訪】為追夢自資搞舞台劇　朱凌凌曾經欠債幾十萬
樂隊「朱凌凌」一向都藝高人膽大，Viu TV邀請他們參與實況真人騷，他們居然覺得沒興趣而拒絕，反而大膽提議自編自導自演搞電視劇，沒想到Viu TV一口……
26
26
5次分享
讚好
回應
分享
1 個回應
⁠
回應……
請按 Enter 鍵發佈。
"
77,Plan2Achieve,"
2017年3月12日
  ·
不少人認為，香港這一代的年輕人生活幸福，沒經過挫折，永遠長不大。今天的主角是80後的雲來軒董事兼行政總廚黃亞保。他是越南華僑，小時候偷渡來港入住船民營，讀書欠佳，會考只得1分，但卻早已立定志向要做一位廚師及擁有自己的餐廳。
他解釋，爸爸曾開設食店，故自小已對飲食業很有興趣。黃亞保認為目標必須要付諸實行，不能空講白話，故於中學時，每天午飯時間會回屋企煮飯，除了慳錢之外，更可以鍛練廚藝，他更不時邀請老師到家午飯。
中學畢業後，他隨即入讀香港中華廚藝學院，向理想出發。⋯⋯ 查看更多
TOPICK.HKET.COM
會考1分立志學廚 80後開餐廳每月營業額過百萬【有片】 - 香港經濟日報 - TOPick - 職場
63
63
17次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
78,Plan2Achieve,"
2017年3月10日
  ·
  ·
你有多想學好英文?
英文再起步: https://tinyurl.com/y5my389x
735
735
26個回應
2,238次分享
讚好
回應
分享
26個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
羅永樂
讚好
 · 回覆 · 2年
檢視另13則回應
"
79,Plan2Achieve,"
2017年3月9日
  ·
恩賢 GraceYard
2014年3月9日
  ·
這個世界上有兩種人，一種人是強者，一種人是弱者。強者給自己找不適，弱者給自己找舒適。想要變得更強，就必須要學會強者的必備技能，那就是讓不適變得舒適。
如果你學會了這種技能，你可以搞定很多事情，例如克服拖延，健身，學習新語言，探索未知領域等等。但是很多人都傾向於迴避這種不舒適，畢竟沒有一件事情是簡單的，都需要付出很多努⋯⋯ 查看更多
32
32
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。"
80,Plan2Achieve,"
2017年3月29日
  ·
「儘管追夢會讓你沒錢，還令你窮，但在這種情況下有些夢還是值得去做的！」講完這句話之後白只身後好像出現一道光芒似的，光芒背後的朱凌凌原來曾經負債累累。作為樂隊的他們突然萌生想法想搞舞台劇，當時寂寂無名的他們沒有人邀約，竟然膽粗粗自己掏腰包搞舞台劇，他們回憶道：「當時有個想法想做舞台劇，但我們朱凌凌是樂隊，沒人找我們做，我們自己去做啊，最後虧蝕了是我們沒想到的。」2008年他們於沙田大會堂舉行舞台劇《搏到單車變摩托@真的散Band了》，當時叫好叫座，連企位的票也售罄，正當他們以為闖出一片天，乘勝追擊再舉辦舞台劇，但沒想到入座率只有兩成，成員朱栢康自諷道：「別的樂隊最倒霉的時候頂多是沒錢、被雪藏又或者是被解約，但我們當時是欠債，可算是最誇張。」
HK01.COM
【專訪】為追夢自資搞舞台劇　朱凌凌曾經欠債幾十萬
樂隊「朱凌凌」一向都藝高人膽大，Viu TV邀請他們參與實況真人騷，他們居然覺得沒興趣而拒絕，反而大膽提議自編自導自演搞電視劇，沒想到Viu TV一口……
26
26
5次分享
讚好
回應
分享
1 個回應
⁠
回應……
請按 Enter 鍵發佈。
"
81,Plan2Achieve,"
2017年3月12日
  ·
不少人認為，香港這一代的年輕人生活幸福，沒經過挫折，永遠長不大。今天的主角是80後的雲來軒董事兼行政總廚黃亞保。他是越南華僑，小時候偷渡來港入住船民營，讀書欠佳，會考只得1分，但卻早已立定志向要做一位廚師及擁有自己的餐廳。
他解釋，爸爸曾開設食店，故自小已對飲食業很有興趣。黃亞保認為目標必須要付諸實行，不能空講白話，故於中學時，每天午飯時間會回屋企煮飯，除了慳錢之外，更可以鍛練廚藝，他更不時邀請老師到家午飯。
中學畢業後，他隨即入讀香港中華廚藝學院，向理想出發。
離開了廚藝學院，黃亞保到一間會所做「三廚」，怎知返工才知道不是這回事，他是唯一的廚師，更無端端由「三廚」被升為總廚。
開始時黃亞保都能應付得到，但某天有城中富豪預訂鮑參翅肚宴客，他卻不懂得如何處理這些乾貨，在無計可施下，便硬著頭皮走到上環海味店請教負責人如何煮，憑著他將勤補拙，終於成功打造了鮑參翅肚宴，富豪更相當滿意。
TOPICK.HKET.COM
會考1分立志學廚 80後開餐廳每月營業額過百萬【有片】 - 香港經濟日報 - TOPick - 職場
63
63
17次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
82,Plan2Achieve,"
2017年3月10日
  ·
  ·
你有多想學好英文?
英文再起步: https://tinyurl.com/y5my389x
735
735
26個回應
2,238次分享
讚好
回應
分享
26個回應
最相關
⁠
回應……
請按 Enter 鍵發佈。
羅永樂
讚好
 · 回覆 · 2年
檢視另13則回應
"
83,Plan2Achieve,"
2017年3月9日
  ·
恩賢 GraceYard
2014年3月9日
  ·
這個世界上有兩種人，一種人是強者，一種人是弱者。強者給自己找不適，弱者給自己找舒適。想要變得更強，就必須要學會強者的必備技能，那就是讓不適變得舒適。
如果你學會了這種技能，你可以搞定很多事情，例如克服拖延，健身，學習新語言，探索未知領域等等。但是很多人都傾向於迴避這種不舒適，畢竟沒有一件事情是簡單的，都需要付出很多努⋯⋯ 查看更多
32
32
1 次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
84,Plan2Achieve,"
2017年2月13日
  ·
「你是否已經用過許多方法，但仍然對英文無從入手？」
請給自己多一次的機會，重新認識英文，拾回對英文的自信，再次從英文中起步！
詳情及報名: http://tinyurl.com/mackzg4
ADULTS.GRACEYARD.EDU.HK
英文再起步
請給自己多一次的機會，從基礎詞彙開始，重新認識英文，拾回對英文的自信，再次從英文中起步！
瞭解詳情
1,356
1,356
12次分享
讚好
回應
分享
0個回應
⁠
回應……
請按 Enter 鍵發佈。
"
85,Plan2Achieve,"
2017年2月2日
  ·
與香港不少職業女性一樣，黃凱欣（Joyce）有兩個最重要的身分，她是3個孩子的媽媽，也是眼科醫生，但她的診所卻遠在非洲森林。Joyce生於小康之家，負笈英國時往非洲當義工，邂逅丈夫Henri，其後誕下3名子女。前年一家五口遠赴剛果成立了「New Sight Congo 目養計劃」，開設當地首間非牟利眼科診所，夫婦在每周供電3次、連轉身也不能的小小手術室裏，令當地無數近百人復明。
New Sight Congo 目養計劃
2016年9月22日
  ·
A brief introduction to the work of New Sight Eye Care, a charity pioneering a surgical eye centre in the Republic of Congo.
3
3
讚好
回應
分享
1 個回應
⁠
回應……
請按 Enter 鍵發佈。
"
86,Plan2Achieve,"
2017年1月24日
  ·
檔名Hello Stranger，是寓意將志同道合的陌生人連繫，拉近人與人間的距離，為冰冷城市帶來溫暖。Hello Stranger第4年參加年宵，團隊來自不同學系，於大學迎新營結緣，顏表示，「搞年宵」近年成為他們的傳統，而檔名的創立理念正好反映團隊的組成。
去年Hello Stranger將電影、小說意念及童年回憶等「大城小故事」元素作設計，以簡約圖案印在小布袋及電腦袋上，今年再接再厲，推出六款小布袋及電腦袋，每款布袋都配上短句，希望可道出城市人心聲，引起共鳴。
TOPICK.HKET.COM
90後理大生嘗創業夢 青春無價要忠於自己 - 香港經濟日報 - TOPick - 職場
8
8
1 次分享
讚好
回應
分享
1 個回應
⁠
回應……
請按 Enter 鍵發佈。
"
87,Plan2Achieve,"
2017年1月17日
  ·
結婚的一生人一次，「有得揀點解要袋住先」，愛旅行又愛婚紗，便促成了開環球婚紗店的一個夢想。
「夢想曾對我來說只是夢，遙遠得我不敢想，但他的鞭策令我有決心有動力去做好這件事。」三年前邂逅，三個月前緣定今生，受男友啟發，勇敢追夢，是專屬Jorie和Keith的愛情故事。
初見Jorie，除了她身高比我高，笑容比我親切，臉子比我標緻外，我們同是90後女生，賺取微薄的薪金，卻不忘為自己認為值得的事努力。25歲的她本來為空姐，現在已經是一間婚紗店的老闆娘。自小對婚紗充滿憧憬，愛看外國婚紗節目say YES to the dress（我的夢幻婚紗），欣賞外國的婚紗設計，但無奈香港新娘子真正接觸到外國婚紗的機會很少。結婚的一生人一次，「有得揀點解要袋住先」，愛旅行又愛婚紗，便促成了開環球婚紗店的一個夢想。⋯⋯ 查看更多
HK.APPLE.NEXTMEDIA.COM
【發夢15年】當空姐遇上空少…環遊世界為人搵婚紗
和伴侶一同在愛中進步，是最幸福的事。「夢想曾對我來說只是夢，遙遠得我不敢想，但他的鞭策令我有決心有動...
32
32
4次分享
讚好
回應
分享
2個回應
⁠
回應……
請按 Enter 鍵發佈。
"
